"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-08-01 ~ 2026-07-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"17375","부산광역시 해운대구 반여동","1174-1","1174","0001","센텀SKVIEW아파트","76.5600","202602","01","29,500","112동","23","개인","개인","2001","삼어로 55","-","중개거래","부산 해운대구","26.04.14"
"17376","부산광역시 해운대구 반여동","1190-1","1190","0001","우방신세계타운","126.8400","202602","01","39,000","-","8","개인","개인","2002","삼어로 61","20260420","중개거래","부산 동래구","-"
"17377","부산광역시 북구 만덕동","960","0960","0000","더 래디언트 금정산","59.8100","202602","01","33,000","106","17","개인","개인","2019","상학로 35","-","중개거래","부산 북구","26.04.07"
"17378","부산광역시 북구 금곡동","1895","1895","0000","화명뜨란채","76.7200","202602","01","38,000","101","19","개인","개인","2004","화명신도시로 219","-","중개거래","부산 북구","26.04.10"
"17379","부산광역시 동래구 온천동","1833","1833","0000","동래삼정그린코아포레스트","84.9150","202602","01","50,300","104동","28","개인","개인","2018","쇠미로 153","-","중개거래","부산 동래구","26.06.26"
"17380","부산광역시 북구 구포동","1293","1293","0000","유림노르웨이숲","59.8889","202602","01","14,700","-","1","개인","개인","2005","낙동북로 737","20260306","중개거래","부산 북구","-"
"17381","부산광역시 북구 만덕동","955","0955","0000","백양디이스트(1단지)","84.9913","202602","01","35,800","104","9","개인","개인","2015","덕천로276번길 60","-","중개거래","부산 북구","26.04.10"
"17382","부산광역시 북구 구포동","1293","1293","0000","유림노르웨이숲","59.8889","202602","01","14,700","103동","1","개인","개인","2005","낙동북로 737","-","중개거래","부산 북구","26.03.16"
"17383","부산광역시 남구 대연동","1865","1865","0000","대연롯데캐슬","59.7866","202602","01","64,800","-","4","개인","개인","2015","수영로325번길 61","-","중개거래","부산 남구","-"
"17384","부산광역시 남구 대연동","1933","1933","0000","대연푸르지오클라센트1단지","59.9837","202602","01","56,000","107동","4","개인","개인","2024","유엔로 81","-","중개거래","부산 남구","26.05.20"
"17385","부산광역시 남구 대연동","1954","1954","0000","힐스테이트대연센트럴","59.8640","202602","01","66,900","-","10","개인","개인","2024","진남로 95","20260224","중개거래","부산 남구","-"
"17386","부산광역시 해운대구 우동","1105","1105","0000","센텀두산위브","84.9720","202602","01","78,200","104","25","개인","개인","2014","해운대로383번길 93","-","중개거래","부산 해운대구","26.05.08"
"17387","부산광역시 해운대구 우동","1536","1536","0000","해운대자이2차1단지","84.9651","202602","01","113,000","106동","20","개인","개인","2018","해운대로469번길 110","-","중개거래","부산 기장군, 부산 해운대구","26.05.06"
"17388","부산광역시 해운대구 우동","1228","1228","0000","센텀센시빌","84.9402","202602","01","52,100","101","2","개인","개인","2003","해운대로 284","-","중개거래","부산 해운대구","26.04.30"
"17389","부산광역시 해운대구 우동","1228","1228","0000","센텀센시빌","84.9402","202602","01","62,500","103","23","개인","개인","2003","해운대로 284","-","중개거래","부산 해운대구","26.04.30"
"17390","부산광역시 금정구 부곡동","244-7","0244","0007","대우","114.9960","202602","01","56,800","105","23","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","26.03.31"
"17391","부산광역시 사하구 괴정동","550-12","0550","0012","삼익","78.3100","202602","01","31,500","-","5","개인","개인","1978","낙동대로 287","-","중개거래","부산 사하구","26.03.06"
"17392","부산광역시 해운대구 좌동","1492","1492","0000","해운대케이씨씨스위첸","84.9960","202602","01","96,000","101","7","개인","개인","2011","세실로 80","-","중개거래","부산 해운대구","26.05.29"
"17393","부산광역시 금정구 구서동","1074","1074","0000","구서SKVIEW1단지","84.9590","202602","01","66,500","106동","17","개인","개인","2016","금샘로246번길 18","-","중개거래","부산 금정구","26.03.30"
"17394","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","84.9902","202602","01","22,000","214","15","개인","개인","2007","다대낙조2길 100","-","중개거래","부산 사하구","26.02.13"
"17395","부산광역시 사하구 하단동","888-1","0888","0001","(888-1)","82.6300","202602","01","19,300","주건축물제1","8","개인","개인","2012","하신번영로 300","-","중개거래","부산 사하구","26.03.18"
"17396","부산광역시 사하구 하단동","1217-1","1217","0001","하단동에스케이뷰","74.2056","202602","01","31,500","113","25","개인","개인","2004","하신번영로 400","-","중개거래","부산 사하구","26.04.17"
"17397","부산광역시 사하구 하단동","1217-1","1217","0001","하단동에스케이뷰","59.6715","202602","01","24,400","115","2","개인","개인","2004","하신번영로 400","-","중개거래","부산 사하구","26.02.27"
"17398","부산광역시 해운대구 중동","1793","1793","0000","해운대래미안","84.9843","202602","01","77,700","103","4","개인","개인","2014","좌동순환로 402","-","중개거래","부산 해운대구","26.04.30"
"17399","부산광역시 해운대구 좌동","1302","1302","0000","동신","55.6800","202602","01","33,500","108","12","개인","개인","1996","좌동순환로217번길 7","-","중개거래","부산 해운대구","26.05.04"
"17400","부산광역시 사하구 다대동","94-2","0094","0002","국제그린","45.5000","202602","01","6,500","7","18","개인","개인","1995","다대로381번길 75","-","중개거래","부산 사하구","26.04.14"
"17401","부산광역시 해운대구 재송동","1200","1200","0000","더샵센텀파크1차","84.6389","202602","01","119,300","101","39","개인","개인","2005","센텀중앙로 145","-","중개거래","부산 동래구, 부산 해운대구","26.04.13"
"17402","부산광역시 해운대구 재송동","939-2","0939","0002","센텀이편한세상","84.8420","202602","01","61,900","104","6","개인","개인","2006","해운대로76번길 55","-","중개거래","부산 해운대구","26.04.01"
"17403","부산광역시 금정구 장전동","717","0717","0000","벽산블루밍장전디자인시티2단지","84.9900","202602","01","51,200","212","14","개인","개인","2012","금강로 225","-","중개거래","부산 금정구","26.05.15"
"17404","부산광역시 사하구 괴정동","213-6","0213","0006","극동스타클래스","84.8980","202602","01","27,700","108","2","개인","개인","2007","대티로1번길 22","-","중개거래","부산 사하구","26.02.19"
"17405","부산광역시 해운대구 우동","1527","1527","0000","해운대자이1단지","84.9493","202602","01","116,000","106","13","개인","개인","2013","해운대로 435","-","중개거래","부산 해운대구","26.02.27"
"17406","부산광역시 기장군 일광읍 삼성리","746","0746","0000","이지더원1차오션포레","59.6231","202602","01","32,500","106동","12","개인","개인","2020","해빛4로 1","-","중개거래","부산 기장군","26.04.15"
"17407","부산광역시 기장군 일광읍 삼성리","773","0773","0000","e편한세상일광","74.9791","202602","01","44,000","101","8","개인","개인","2020","해빛2로 21","-","중개거래","부산 기장군","26.04.16"
"17408","부산광역시 기장군 일광읍 삼성리","792","0792","0000","일광한신더휴센트럴포레2단지","84.9371","202601","31","47,100","-","23","개인","개인","2020","해빛3로 62","20260516","중개거래","부산 기장군","-"
"17409","부산광역시 기장군 일광읍 삼성리","783","0783","0000","일광자이푸르지오1단지","84.9718","202601","31","51,300","104","4","개인","개인","2020","해빛로 39-15","-","중개거래","부산 기장군","26.04.20"
"17410","부산광역시 기장군 일광읍 삼성리","773","0773","0000","e편한세상일광","74.9729","202601","31","45,000","102","14","개인","개인","2020","해빛2로 21","-","중개거래","부산 기장군","26.04.10"
"17411","부산광역시 기장군 일광읍 삼성리","783","0783","0000","일광자이푸르지오1단지","84.9718","202601","31","51,300","-","4","개인","개인","2020","해빛로 39-15","20260325","중개거래","부산 기장군","-"
"17412","부산광역시 북구 구포동","1084-3","1084","0003","협진태양","59.8900","202601","31","20,000","-","4","개인","개인","1997","백양대로 1025","20260224","중개거래","부산 북구","-"
"17413","부산광역시 북구 구포동","1251-2","1251","0002","태경","84.9800","202601","31","13,400","(구들산1길 6)","5","개인","개인","1992","시랑로138번길 8","-","중개거래","부산 북구","26.04.29"
"17414","부산광역시 북구 구포동","1246-4","1246","0004","벽산그린타운","59.7400","202601","31","11,500","1","6","개인","개인","1993","시랑로182번길 19","-","중개거래","부산 북구","26.03.16"
"17415","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9928","202601","31","114,000","212","17","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","26.02.25"
"17416","부산광역시 동래구 온천동","1859","1859","0000","더샵온천헤리티지","49.8660","202601","31","34,700","103동","6","개인","개인","2023","온천장로119번길 56","-","중개거래","부산 동래구","26.06.05"
"17417","부산광역시 동래구 온천동","1457-1","1457","0001","동래대우","59.9989","202601","31","41,000","203","18","개인","법인","2002","충렬대로140번길 41","-","중개거래","부산 동래구, 서울 중구","26.03.20"
"17418","부산광역시 동래구 사직동","1017","1017","0000","사직쌍용예가","84.9650","202601","31","61,400","126","10","개인","개인","2006","사직로 80","-","중개거래","부산 동래구","26.07.03"
"17419","부산광역시 동래구 온천동","1846","1846","0000","e편한세상동래아시아드","84.9754","202601","31","81,700","103동","9","개인","개인","2020","아시아드대로 202","-","중개거래","부산 동래구","26.04.27"
"17420","부산광역시 북구 덕천동","814-4","0814","0004","기비골마을","55.7700","202601","31","12,000","-","14","개인","개인","1994","만덕1로104번길 29","20260320","중개거래","부산 북구","-"
"17421","부산광역시 북구 덕천동","823","0823","0000","포레나부산덕천2차","74.9579","202601","31","61,000","204","21","개인","개인","2023","만덕대로 101","-","중개거래","부산 북구","26.03.13"
"17422","부산광역시 동래구 사직동","1017","1017","0000","사직쌍용예가","84.9650","202601","31","58,900","118","8","개인","개인","2006","사직로 80","-","중개거래","부산 동래구","26.04.10"
"17423","부산광역시 남구 용호동","980","0980","0000","데시앙해링턴플레이스파크시티","59.9725","202601","31","38,200","101동","22","개인","개인","2023","용주로 36","-","중개거래","부산 남구","26.03.27"
"17424","부산광역시 북구 구포동","1084-3","1084","0003","협진태양","59.8900","202601","31","20,000","1","4","개인","개인","1997","백양대로 1025","-","중개거래","부산 북구","26.06.15"
"17425","부산광역시 남구 용호동","980","0980","0000","데시앙해링턴플레이스파크시티","59.9725","202601","31","37,900","103동","23","개인","개인","2023","용주로 36","-","중개거래","부산 남구","26.03.31"
"17426","부산광역시 북구 만덕동","962","0962","0000","이편한세상금정산","84.9144","202601","31","39,100","201","3","개인","개인","2021","상학로 36","-","중개거래","부산 북구","26.02.27"
